text,code,tags
"(d) A person or business that is required to issue a security breach notification pursuant to this section shall meet all of the following requirements:
(1) The security breach notification shall be written in plain language, shall be titled ""Notice of Data Breach,"" and shall present the information described in paragraph (2) under the following headings: ""What Happened,"" ""What Information Was Involved,"" ""What We Are Doing,"" ""What You Can Do,"" and ""For More Information."" Additional information may be provided as a supplement to the notice.
(A) The format of the notice shall be designed to call attention to the nature and significance of the information it contains.
(B) The title and headings in the notice shall be clearly and conspicuously displayed.
(C) The text of the notice and any other notice provided pursuant to this section shall be no smaller than 10-point type.
(D) For a written notice described in paragraph (1) of subdivision (j), use of the model security breach notification form prescribed below or use of the headings described in this paragraph with the information described in paragraph (2), written in plain language, shall be deemed to be in compliance with this subdivision.
(E) For an electronic notice described in paragraph (2) of subdivision (j), use of the headings described in this paragraph with the information described in paragraph (2), written in plain language, shall be deemed to be in compliance with this subdivision.","s = Section(sectionNumber=""(d)"")

# Statement for the overarching requirement
r = Rule(s, Expression(s, ""A person or business that is required to issue a security breach notification pursuant to this section""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s, ""shall meet all of the following requirements:"")

# Subsection (1) for detailed requirements
s1 = Section(sectionNumber=""(1)"")
s.add_subsection(s1)

# Obligation: Plain language and structured information
r1 = Rule(s1, Expression(s1, ""security breach notification""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s1, ""shall be written in plain language, shall be titled 'Notice of Data Breach,' and shall present the information described in paragraph (2) under the following headings: 'What Happened,' 'What Information Was Involved,' 'What We Are Doing,' 'What You Can Do,' and 'For More Information.' Additional information may be provided as a supplement to the notice."")
r.add_is_refined_by(r1)

# Subsections under (1) for specific format requirements
s1a = Section(sectionNumber=""(A)"")
s1.add_subsection(s1a)
r1.description.includes.append(Expression(s1a, ""The format of the notice shall be designed to call attention to the nature and significance of the information it contains.""))

s1b = Section(sectionNumber=""(B)"")
s1.add_subsection(s1b)
r1.description.includes.append(Expression(s1b, ""The title and headings in the notice shall be clearly and conspicuously displayed.""))


s1c = Section(sectionNumber=""(C)"")
s1.add_subsection(s1c)
r1.description.includes.append(Expression(s1c, ""The text of the notice and any other notice provided pursuant to this section shall be no smaller than 10-point type.""))

s1d = Section(sectionNumber=""(D)"")
s1.add_subsection(s1d)
r2 = Rule(s1d, Expression(s1d, ""For a written notice described in paragraph (1) of subdivision (j)""))
r2.rule_type = Rule.PERMISSION
r2.description = Expression(s1d, ""use of the model security breach notification form prescribed below or use of the headings described in this paragraph with the information described in paragraph (2), written in plain language, shall be deemed to be in compliance with this subdivision."")
ref1=Reference(s1d, ""paragraph (1) of subdivision (j)"", target=r2)
r2.add_is_followed_by(ref1)
ref2=Reference(s1d, ""paragraph (2)"", target=r2)
r2.add_is_refined_by(ref2)
r2.add_is_refined_by(r1)

s1e = Section(sectionNumber=""(E)"")
s1.add_subsection(s1e)
r3 = Rule(s1e, Expression(s1e, ""For an electronic notice described in paragraph (2) of subdivision (j)""))
r3.rule_type = Rule.PERMISSION
r3.description = Expression(s1e, ""use of the headings described in this paragraph with the information described in paragraph (2), written in plain language, shall be deemed to be in compliance with this subdivision."") 
ref3=Reference(s1e, ""paragraph (2) of subdivision (j)"", target=r3)
r3.add_is_followed_by(ref3)
ref4=Reference(s1e, ""paragraph (2)"", target=r3)
r3.add_is_refined_by(ref4)
r2.add_is_refined_by(r1)","['#continuation', '#obligation', '#followed_by', '#refined_by', '#permission', '#reference']"
"§14–3505.;None
The provisions of this subtitle are exclusive and shall preempt any provision of local law.","s = Section(sectionNumber=""§14–3505"")
r = Rule(s, Expression(s, ""provisions of this subtitle""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s, ""are exclusive and shall preempt any provision of local law"")",['#obligation']
"(a) Notice to affected persons under this section is not required if the exposure of private information was an inadvertent disclosure by persons authorized to access private information, and the person or business reasonably determines such exposure will not likely result in misuse of such information, or financial harm to the affected persons or emotional harm in the case of unknown disclosure of online credentials as found in subparagraph (ii) of paragraph (b) of subdivision one of this section. Such a determination must be documented in writing and maintained for at least five years. If the incident affects over five hundred residents of New York, the person or business shall provide the written determination to the state attorney general within ten days after the determination.","s = Section(sectionNumber=""(a)"")
e1 = Expression(s, ""Notice to affected persons under this section is not required if the exposure of private information was an inadvertent disclosure by persons authorized to access private information, and the person or business reasonably determines such exposure will not likely result in misuse of such information, or financial harm to the affected persons or emotional harm in the case of unknown disclosure of online credentials as found in subparagraph (ii) of paragraph (b) of subdivision one of this section."")
exemption = Exemption(s, e1)
ref1=Reference(s, ""subparagraph (ii) of paragraph (b) of subdivision one of this section"", target=exemption)
exemption.add_is_followed_by(ref1)

e4 = Expression(s, ""Such a determination"")
r2=Rule(s, e4)
r2.rule_type = Rule.OBLIGATION
r2.description=Expression(s, ""must be documented in writing and maintained for at least five years"")
r2.add_refines(exemption)

r3 = Rule(s, Expression(s, ""the person or business""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(s, ""shall provide the written determination to the state attorney general within ten days after the determination"")
r3.conditions.append(Expression(s, ""the incident affects over five hundred residents of New York, the person or business""))
r3.add_refines(exemption)","['#obligation', '#condition', '#refines', '#exemption', '#reference', '#followed_by']"
"(g) For purposes of this section, ""breach of the security of the system"" means unauthorized acquisition of computerized data that compromises the security, confidentiality, or integrity of personal information maintained by the person or business. Good faith acquisition of personal information by an employee or agent of the person or business for the purposes of the person or business is not a breach of the security of the system, provided that the personal information is not used or subject to further unauthorized disclosure.
","s = Section(sectionNumber=""(g)"")

d = Definition(s, defined_term=Expression(s, ""breach of the security of the system""))

d.meaning.append(Expression(s, ""unauthorized acquisition of computerized data that compromises the security, confidentiality, or integrity of personal information maintained by the person or business""))

d.exclusions.append(Expression(s, ""Good faith acquisition of personal information by an employee or agent of the person or business for the purposes of the person or business is not a breach of the security of the system""))
d.add_exception(Expression(s, ""provided that the personal information is not used or subject to further unauthorized disclosure""))","['#exclusion', '#definition']"
"NRS 603A.220  Disclosure of breach of security of system data; methods of disclosure; applicability.;7.
The provisions of this section do not apply to a person licensed pursuant to chapter 675 of NRS.","s = Section(sectionNumber=""NRS 603A.220"", sectionTitle=""Disclosure of breach of security of system data; methods of disclosure"")
s7 = Section(""7."")
s.add_subsection(s7)
ex=Expression(s7, ""The provisions of this section do not apply to a person licensed pursuant to chapter 675 of NRS."")
e=Exemption(s7, ex)
ref1=Reference(s7, ""chapter 675 of NRS"", target=e)
e.add_follows(ref1)","['#exemption', '#reference', '#follows']"
"§14–3504.;(g)
The notification required under subsection (b) of this section shall include:
(1) To the extent possible, a description of the categories of information that were, or are reasonably believed to have been, acquired by an unauthorized person, including which of the elements of personal information were, or are reasonably believed to have been, acquired;
(2) Contact information for the business making the notification, including the business' address, telephone number, and toll–free telephone number if one is maintained;
(3) The toll–free telephone numbers and addresses for the major consumer reporting agencies; and
(4) (i) The toll–free telephone numbers, addresses, and Web site addresses for:
1. The Federal Trade Commission; and
2. The Office of the Attorney General; and
(ii) A statement that an individual can obtain information from these sources about steps the individual can take to avoid identity theft.","s = Section(sectionNumber=""§14–3504"")
sg = Section(""(g)"")
s.add_subsection(sg)
r1 = Rule(sg, Expression(sg, ""The notification required under subsection (b) of this section""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sg, ""shall include:"")
ref1=Reference(sg, ""subsection (b) of this section"", target=r1)
r1.add_refines(ref1)

sg1 = Section(""(1)"")
sg.add_subsection(sg1)
e1 = Expression(sg1, ""To, the extent possible, a description of the categories of information that were, or are reasonably believed to have been, acquired by an unauthorized person including which of the elements of personal information were, or are reasonably believed to have been, acquired"")
r1.description.includes.append(e1)

sg2 = Section(""(2)"")
sg.add_subsection(sg2)
e2 =Expression(sg2, ""contact information for the business making the notification including the business' address, telephone number, and toll–free telephone number if one is maintained"")
r1.description.includes.append(e2)

sg3 = Section(""(3)"")
sg.add_subsection(sg3)
e3 = Expression(sg3, ""the toll–free telephone numbers and addresses for the major consumer reporting agencies"")
r1.description.includes.append(e3)

sg4 = Section(""(4)"")
sg.add_subsection(sg4)
sg4i = Section(""(i)"")
sg4.add_subsection(sg4i)
e4i = Expression(sg4i, ""the toll–free telephone numbers, addresses, and Web site addresses for:"")
r1.description.includes.append(e4i)
sg4i1 = Section(""1."")
sg4i.add_subsection(sg4i1)
e4i1 = Expression(sg4i1, ""The Federal Trade Commission;"")
e4i.includes.append(e4i1)
sg4i2 = Section(""2."")
sg4i.add_subsection(sg4i2)
e4i2 =Expression(sg, ""The Office of the Attorney General;"")
e4i.includes.append(e4i2)
sg4ii = Section(""(ii)"")
sg4.add_subsection(sg4ii)
e4ii = Expression(sg4ii, ""a statement that an individual can obtain information from these sources about steps the individual can take to avoid identity theft"")
r1.description.includes.append(e4ii)","['#continuation', '#obligation', '#refines', '#reference']"
"7. Regardless of the method by which notice is provided, such notice shall include contact information for the person or business making the notification, the telephone numbers and websites of the relevant state and federal agencies that provide information regarding security breach response and identity theft prevention and protection information, and a
description of the categories of information that were, or are reasonably believed to have been, accessed or acquired by a person without valid authorization, including specification of which of the elements of personal information and private information were, or are reasonably believed to have been, so accessed or acquired.","s7 = Section(""7."")
r = Rule(s7, Expression(s7, ""such notice""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s7, ""shall include:"")
r.conditions.append(Expression(s7, ""Regardless of the method by which notice is provided""))

e1 = Expression(s7, ""contact information for the person or business making the notification"")
r.description.includes.append(e1)

e2 = Expression(s7, ""the telephone numbers and websites of the relevant state and federal agencies that provide information regarding security breach response and identity theft prevention and protection information"")
r.description.includes.append(e2)

e3 = Expression(s7, ""a description of the categories of information that were, or are reasonably believed to have been, accessed or acquired by a person without valid authorization, including specification of which of the elements of personal information and private information were, or are reasonably believed to have been, so accessed or acquired"")
r.description.includes.append(e3)","['#obligation', '#continuation', '#condition']"
"Section 3 Duty to report known security breach or unauthorized use of personal information 
(e) If an agency is within the executive department, it shall provide written notification of the nature and circumstances of the breach of security or unauthorized acquisition or use to the executive office of technology services and security and the division of public records in the office of the state secretary as soon as practicable and without unreasonable delay following the discovery of a breach of security or unauthorized acquisition or use, and shall comply with all policies and procedures adopted by the executive office of technology services and security pertaining to the reporting and investigation of such an incident.","s = Section(sectionNumber=""3"", sectionTitle=""Duty to report known security breach or unauthorized use of personal information"")
se = Section(""(e)"")
s.add_subsection(se)

r1 = Rule(se, Expression(se, ""If an agency is within the executive department""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(se, ""shall provide written notification of the nature and circumstances of the breach of security or unauthorized acquisition or use to the executive office of technology services and security and the division of public records in the office of the state secretary as soon as practicable and without unreasonable delay following the discovery of a breach of security or unauthorized acquisition or use"")
r1.conditions.append(Expression(se, ""If an agency is within the executive department""))

r2 = Rule(se, Expression(se, ""the agency""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(se, ""shall comply with all policies and procedures adopted by the executive office of technology services and security pertaining to the reporting and investigation of such an incident"")
r2.add_follows(r1)","['#obligation', '#condition', ""#reference']"
"§14–3507.;(a)
In this section, ""affiliate"" means a company that controls, is controlled by, or is under common control with a business described in subsection (c)(1) of this section.","s = Section(sectionNumber=""§14–3507"")
s_a = Section(""(a)"")
s.add_subsection(s_a)
d = Definition(s_a, Expression(s_a, ""affiliate""))
e=Expression(s_a, ""a company that controls, is controlled by, or is under common control with a business described in subsection (c)(1) of this section"")
d.meaning.append(e)
ref1=Reference(s_a, ""subsection (c)(1) of this section"", target=d)
d.add_is_refined_by(ref1)","['#definition', '#refined_by', '#reference']"
"NRS 603A.220  Disclosure of breach of security of system data; methods of disclosure; applicability.;2.
Any data collector that maintains computerized data which includes personal information that the data collector does not own shall notify the owner or licensee of the information of any breach of the security of the system data immediately following discovery if the personal information was, or is reasonably believed to have been, acquired by an unauthorized person.","s = Section(sectionNumber=""NRS 603A.220"", sectionTitle=""Disclosure of breach of security of system data; methods of disclosure"")
s2 = Section(""2."")
s.add_subsection(s2)
r2 = Rule(s2, Expression(s2, ""Any data collector that maintains computerized data which includes personal information that the data collector does not own""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s2, ""shall notify the owner or licensee of the information of any breach of the security of the system data immediately following discovery"")
r2.conditions.append(Expression(s2, ""the personal information was, or is reasonably believed to have been, acquired by an unauthorized person""))","['#obligation', '#condition']"
"§14–3501.;(e)
""Records"" means information that is inscribed on a tangible medium or that is stored in an electronic or other medium and is retrievable in perceivable form.","s = Section(sectionNumber=""§14–3501"")
se = Section(""(e)"")
s.add_subsection(se)
d = Definition(se, Expression(se, ""Records""))
d.meaning.append(Expression(se, ""information that is inscribed on a tangible medium or that is stored in an electronic or other medium and is retrievable in perceivable form""))",['#definition']
"4-110-105. Disclosure of security breaches.
(b)
(1) A person or business that maintains computerized data that includes personal information that the person or business does not own shall notify the owner or licensee that there has been a breach of the security of the system immediately following discovery if the personal information was, or is reasonably believed to have been, acquired by an unauthorized person.
(2) If a breach of the security of a system affects the personal information of more than one thousand (1,000) individuals, the person or business required to make a disclosure of the security breach under subdivision (b)(1) of this section shall, at the same time the security breach is disclosed to an affected individual or within forty-five (45) days after the person or business determines that there is a reasonable likelihood of harm to customers, whichever occurs first, disclose the security breach to the Attorney General.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
s2 = Section(""(b)"")
s.add_subsection(s2)
s21 = Section(""(1)"")
s2.add_subsection(s21)
r1 = Rule(s21, Expression(s21, ""A person or business that maintains computerized data that includes personal information that the person or business does not own""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s21, ""shall notify the owner or licensee that there has been a breach of the security of the system immediately following discovery if the personal information was, or is reasonably believed to have been, acquired by an unauthorized person"")
s22 = Section(""(2)"")
s2.add_subsection(s22)
r2 = Rule(s22, Expression(s22, ""a person or business required to make a disclosure of the security breach under subdivision (b)(1) of this section""))
r2.rule_type = Rule.OBLIGATION
r2.condition = Expression(s22, ""a breach of the security of a system affects the personal information of more than one thousand (1,000) individuals"")
r2.description = Expression(s22, ""shall at the same time the security breach is disclosed to an affected individual or within forty-five (45) days after the person or business determines that there is a reasonable likelihood of harm to customers, whichever occurs first, disclose the security breach to the Attorney General"")
ref1=Reference(s22, ""subsection (b)(1) of this section"", r2)
r2.add_follows(ref1)","['#condition', '#obligation', '#follows', '#reference']"
"§14–3504.;(b)
(1) A business that owns or licenses computerized data that includes personal information of an individual residing in the State, when it discovers or is notified of a breach of the security of a system, shall conduct in good faith a reasonable and prompt investigation to determine the likelihood that personal information of the individual has been or will be misused as a result of the breach.
(2) If, after the investigation is concluded, the business determines that misuse of the individual's personal information has occurred or is reasonably likely to occur as a result of a breach of the security of a system, the business shall notify the individual of the breach.
(3) Except as provided in subsection (d) of this section, the notification required under paragraph (2) of this subsection shall be given as soon as reasonably practicable after the business conducts the investigation required under paragraph (1) of this subsection.
(4) If after the investigation required under paragraph (1) of this subsection is concluded, the business determines that notification under paragraph (2) of this subsection is not required, the business shall maintain records that reflect its determination for 3 years after the determination is made.","s = Section(sectionNumber=""§14–3504"")
sb = Section(""(b)"")
s.add_subsection(sb)

sb1 = Section(""(1)"")
sb.add_subsection(sb1)
r1 = Rule(sb1, Expression(sb1, ""A business that owns or licenses computerized data that includes personal information of an individual residing in the State""))
r1.rule_type = Rule.OBLIGATION
r1.conditions.append(Expression(sb1, ""when it discovers or is notified of a breach of the security of a system""))
r1.description = Expression(sb1, ""shall conduct in good faith a reasonable and prompt investigation to determine the likelihood that personal information of the individual has been or will be misused as a result of the breach"")

sb2 = Section(""(2)"")
sb.add_subsection(sb2)
r2 = Rule(sb2, Expression(sb2, ""the business""))
r2.rule_type = Rule.OBLIGATION
r2.conditions.append(Expression(sb2, ""after the investigation is concluded, the business determines that misuse of the individual's personal information has occurred or is reasonably likely to occur as a result of a breach of the security of a system""))
r2.description = Expression(sb2, ""shall notify the individual of the breach"")
r2.add_follows(r1)

sb3 = Section(""(3)"")
sb.add_subsection(sb3)
r3 = Rule(sb3, Expression(sb3, ""the notification required under paragraph (2) of this subsection""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(sb3, ""shall be given as soon as reasonably practicable after the business conducts the investigation required under paragraph (1) of this subsection"")
ref1=Reference(sb3, ""subsection (d) of this section"", target=r3)
r3.add_exception(ref1)
ref2=Reference(sb3, ""paragraph (2) of this subsection"", target=r3)
r3.add_refines(ref2)
ref3=Reference(sb3, ""paragraph (1) of this subsection"", target=r3)
r3.add_follows(ref3)

sb4 = Section(""(4)"")
sb.add_subsection(sb4)
r4 = Rule(sb4, Expression(sb4, ""the business""))
r4.rule_type = Rule.OBLIGATION
r4.conditions.append(Expression(sb4, ""after the investigation required under paragraph (1) of this subsection is concluded, the business determines that notification under paragraph (2) of this subsection is not required""))
r4.description = Expression(sb4, ""shall maintain records that reflect its determination for 3 years after the determination is made"")
ref4=Reference(sb4, ""paragraph (1) of this subsection"", target=r4)
r4.add_follows(ref4)
ref5=Reference(sb4, ""paragraph (2) of this subsection"", target=r4)
r4.add_is_exception_to(ref5)","['#condition', '#obligation', '#follows', '#refines', '#exception_to', '#reference', '#exception']"
"§14–3504.;(c)
(1) A business that maintains computerized data that includes personal information that the business does not own or license shall notify the owner or licensee of the personal information of a breach of the security of a system if it is likely that the breach has resulted or will result in the misuse of personal information of an individual residing in the State.
(2) Except as provided in subsection (d) of this section, the notification required under paragraph (1) of this subsection shall be given as soon as reasonably practicable after the business discovers or is notified of the breach of the security of a system.
(3) A business that is required to notify an owner or licensee of personal information of a breach of the security of a system under paragraph (1) of this subsection shall share with the owner or licensee information relative to the breach.","s = Section(sectionNumber=""§14–3504"")
sc = Section(""(c)"")
s.add_subsection(sc)

sc1 = Section(""(1)"")
sc.add_subsection(sc1)
r1 = Rule(sc1, Expression(sc1, ""A business that maintains computerized data that includes personal information that the business does not own or license""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sc1, ""shall notify the owner or licensee of the personal information of a breach of the security of a system"")
r1.conditions.append(Expression(sc1, ""it is likely that the breach has resulted or will result in the misuse of personal information of an individual residing in the State""))

sc2 = Section(""(2)"")
sc.add_subsection(sc2)
r2 = Rule(sc2, Expression(sc2, ""the notification required under paragraph (1) of this subsection""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sc2, ""shall be given as soon as reasonably practicable after the business discovers or is notified of the breach of the security of a system"")
ref1=Reference(sc2, ""subsection (d) of this section"", target=r2)
r2.add_exception(ref1)
ref2=Reference(sc2, ""paragraph (1) of this subsection"", target=r2)
r2.add_refines(ref2)

sc3 = Section(""(3)"")
sc.add_subsection(sc3)
r3 = Rule(sc3, Expression(sc3, ""A business that is required to notify an owner or licensee of personal information of a breach of the security of a system under paragraph (1) of this subsection""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(sc3, ""shall share with the owner or licensee information relative to the breach"")
ref3=Reference(sc3, ""paragraph (1) of this subsection"", target=r3)
r3.add_follows(ref3)","['#condition', '#obligation', '#follows', '#refines', '#exception', '#reference']"
"4-110-103. Definitions.
(2)
(A) ""Business"" means a sole proprietorship, partnership, corporation, association, or other group, however organized and whether or not organized to operate at a profit, including a financial institution organized, chartered, or holding a license or authorization certificate under the law of this state, any other state, the United States, or of any other country or the parent or the subsidiary of a financial institution.
(B) ""Business"" includes:
(i) An entity that destroys records; and
(ii) A state agency;","s = Section(sectionNumber=""4-110-103"", sectionTitle=""Definitions"")
s2 = Section(""(2)"")
s.add_subsection(s2)
s2a = Section(""(A)"")
s2.add_subsection(s2a)
d1 = Definition(s2a, Expression(s2a, ""Business""))
d1.meaning.append(Expression(s2a, ""a sole proprietorship, partnership, corporation, association, or other group, however organized and whether or not organized to operate at a profit, including a financial institution organized, chartered, or holding a license or authorization certificate under the law of this state, any other state, the United States, or of any other country or the parent or the subsidiary of a financial institution""))

s2b = Section(""(B)"")
s2.add_subsection(s2b)
e = Expression(s2b, ""\""Business\"" includes:"")
d1.meaning.append(e)

s2bi = Section(""(i)"")
s2b.add_subsection(s2bi)
e.includes.append(Expression(s2bi, ""An entity that destroys records""))

s2bii = Section(""(ii)"")
s2b.add_subsection(s2bii)
e.includes.append(Expression(s2bii, ""A state agency""))","['#continuation', '#definition']"
"Section 4: Delay in notice when notice would impede criminal investigation; cooperation with law enforcement
Notwithstanding section 3, notice may be delayed if a law enforcement agency determines that provision of such notice may impede a criminal investigation and has notified the attorney general, in writing, thereof and informs the person or agency of such determination. If notice is delayed due to such determination and as soon as the law enforcement agency determines and informs the person or agency that notification no longer poses a risk of impeding an investigation, notice shall be provided, as soon as practicable and without unreasonable delay. The person or agency shall cooperate with law enforcement in its investigation of any breach of security or unauthorized acquisition or use, which shall include the sharing of information relevant to the incident; provided however, that such disclosure shall not require the disclosure of confidential business information or trade secrets.","s4 = Section(sectionNumber=""4"", sectionTitle=""Delay in notice when notice would impede criminal investigation; cooperation with law enforcement"")

r1 = Rule(s4, Expression(s4, ""notice""))
r1.rule_type = Rule.PERMISSION
r1.description = Expression(s4, ""may be delayed"")
ref1=Reference(s4, ""section 3"", target=r1)
r1.add_is_exception_to(ref1)
r1.conditions.append(Expression(s4, ""a law enforcement agency determines that provision of such notice may impede a criminal investigation and has notified the attorney general, in writing, thereof and informs the person or agency of such determination""))

r2 = Rule(s4, Expression(s4, ""notice""))
r2.conditions.append(Expression(s4, ""notice is delayed due to such determination and as soon as the law enforcement agency determines and informs the person or agency that notification no longer poses a risk of impeding an investigation""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s4, ""shall be provided, as soon as practicable and without unreasonable delay"")
r2.add_follows(r1)

r3 =Rule(s4, Expression(s4, ""The person or agency""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(s4, ""shall cooperate with law enforcement in its investigation of any breach of security or unauthorized acquisition or use"")
r3.conditions.append(Expression(s4, ""include the sharing of information relevant to the incident""))
r3.add_exception(Expression(s4, ""provided however, that such disclosure shall not require the disclosure of confidential business information or trade secrets""))
r3.add_refines(r1)","['#permission', '#exception_to', '#obligation', '#condition', '#follows', '#refines', '#reference', '#exception']"
"NRS 603A.210  Security measures.;1.
A data collector that maintains records which contain personal information of a resident of this State shall implement and maintain reasonable security measures to protect those records from unauthorized access, acquisition, destruction, use, modification or disclosure.","s = Section(sectionNumber=""NRS 603A.210"", sectionTitle=""Security measures."")
s1 = Section(""1."")
s.add_subsection(s1)
r1 = Rule(s1, Expression(s1, ""A data collector that maintains records which contain personal information of a resident of this State""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s1, ""shall implement and maintain reasonable security measures to protect those records from unauthorized access, acquisition, destruction, use, modification or disclosure."")",['#obligation']
"(2) The security breach notification described in paragraph (1) shall include, at a minimum, the following information:
(A) The name and contact information of the reporting person or business subject to this section.
(B) A list of the types of personal information that were or are reasonably believed to have been the subject of a breach.
(C) If the information is possible to determine at the time the notice is provided, then any of the following: (i) the date of the breach, (ii) the estimated date of the breach, or (iii) the date range within which the breach occurred. The notification shall also include the date of the notice.
(D) Whether notification was delayed as a result of a law enforcement investigation, if that information is possible to determine at the time the notice is provided.
(E) A general description of the breach incident, if that information is possible to determine at the time the notice is provided.
(F) The toll-free telephone numbers and addresses of the major credit reporting agencies if the breach exposed a social security number or a driver's license or California identification card number.
(G) If the person or business providing the notification was the source of the breach, an offer to provide appropriate identity theft prevention and mitigation services, if any, shall be provided at no cost to the affected person for not less than 12 months along with all information necessary to take advantage of the offer to any person whose information was or may have been breached if the breach exposed or may have exposed personal information defined in subparagraphs (A) and (B) of paragraph (1) of subdivision (h).","s2 = Section(""(2)"")
r1 = Rule(s2, Expression(s2, ""The security breach notification described in paragraph (1)""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s2, ""shall include, at a minimum, the following information:"")
ref1=Reference(s2, ""paragraph (1)"", target=r1)
r1.add_is_refined_by(ref1)

s2A = Section(""(A)"")
s2.add_subsection(s2A)
e1 = Expression(s2A, ""The name and contact information of the reporting person or business subject to this section"")
r1.description.includes.append(e1)

s2B = Section(""(B)"")
s2.add_subsection(s2B)
e2 = Expression(s2B, ""A list of the types of personal information that were or are reasonably believed to have been the subject of a breach"")
r1.description.includes.append(e2)

s2C = Section(""(C)"")
s2.add_subsection(s2C)
e3_condition = Expression(s2C, ""the information is possible to determine at the time the notice is provided, then any of the following: "")
r1.description.includes.append(e3_condition)
s2Ci = Section(""(i)"")
s2C.add_subsection(s2Ci)
e3_condition.includes.append(Expression(s2Ci, ""the date of the breach""))
s2Cii = Section(""(ii)"")
s2C.add_subsection(s2Cii)
e3_condition.includes.append(Expression(s2Cii, ""the estimated date of the breach""))
s2Ciii = Section(""(iii)"")
s2C.add_subsection(s2Ciii)
e3_condition.includes.append(Expression(s2Ciii, ""the date range within which the breach occurred""))

s2D = Section(""(D)"")
s2.add_subsection(s2D)
e4_condition = Expression(s2D, ""information is possible to determine at the time the notice is provided"")
e4 = Expression(s2D, ""Whether notification was delayed as a result of a law enforcement investigation"")
r1.description.includes.append(e4)
e4.includes.append(e4_condition)

s2E = Section(""(E)"")
s2.add_subsection(s2E)
e5_condition = Expression(s2E, ""information is possible to determine at the time the notice is provided"")
e5 = Expression(s2E, ""A general description of the breach incident"")
r1.description.includes.append(e5)
e5.includes.append(e5_condition)

s2F = Section(""(F)"")
s2.add_subsection(s2F)
e6 = Expression(s2F, ""The toll-free telephone numbers and addresses of the major credit reporting agencies if the breach exposed a social security number or a driver's license or California identification card number"")
r1.description.includes.append(e6)

s2G = Section(""(G)"")
s2.add_subsection(s2G)
r2 = Rule(s2G, Expression(s2G, ""an offer to provide appropriate identity theft prevention and mitigation services, if any""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s2G, ""shall be provided at no cost to the affected person for not less than 12 months along with all information necessary to take advantage of the offer to any person whose information was or may have been breached if the breach exposed or may have exposed personal information defined in subparagraphs (A) and (B) of paragraph (1) of subdivision (h)"")
r2.conditions.append(Expression(s2G, ""If the person or business providing the notification was the source of the breach""))
ref2=Reference(s2G, ""defined in subparagraphs (A) and (B) of paragraph (1) of subdivision (h)"", target=r2)
r2.add_is_refined_by(ref2)
r2.add_refines(r1)","['#continuation', '#obligation', '#condition', '#refines', '#refined_by', '#reference']"
"NRS 603A.215  Security measures for data collector that accepts payment card; use of encryption; liability for damages; applicability.;1.
If a data collector doing business in this State accepts a payment card in connection with a sale of goods or services, the data collector shall comply with the current version of the Payment Card Industry (PCI) Data Security Standard, as adopted by the PCI Security Standards Council or its successor organization, with respect to those transdescriptions, not later than the date for compliance set forth in the Payment Card Industry (PCI) Data Security Standard or by the PCI Security Standards Council or its successor organization.","s = Section(sectionNumber=""NRS 603A.215"", sectionTitle=""Security measures for data collector that accepts payment card; use of encryption; liability for damages; applicability"")
s1 = Section(""1."")
s.add_subsection(s1)
r1 = Rule(s1, Expression(s1, ""data collector doing business in this State accepts a payment card in connection with a sale of goods or services""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s1, ""shall comply with the current version of the Payment Card Industry (PCI) Data Security Standard, as adopted by the PCI Security Standards Council or its successor organization, with respect to those transactions, not later than the date for compliance set forth in the Payment Card Industry (PCI) Data Security Standard or by the PCI Security Standards Council or its successor organization"")","['#obligation', '#condition']"
(k) Any civil penalties collected for failure to comply with the requirements of this section may be deposited into the privacy protection guaranty and enforcement account established pursuant to section 42-472a.,"sk = Section(""(k)"")
r = Rule(sk, Expression(sk, ""Any civil penalties collected for failure to comply with the requirements of this section""))
r.rule_type = Rule.PERMISSION
r.description = Expression(sk, ""may be deposited into the privacy protection guaranty and enforcement account established pursuant to section 42-472a"")
ref1=Reference(sk, ""section 42-472a"", target=r)
r.add_follows(ref1)","['#permission', '#follows', '#reference']"
